MAG_name	Gene_name	Gene_1	Gene_2	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML_TPM
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-26_147191_148648_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0002271 - leucyl aminopeptidase	0	0	0	0.820744331
FRAM_WSC20_S26_BML_bin_6_1	FRAM_WSC20_S26_BML_bin_6_1-read-26_9998_11311_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0	0	3.757900235
FRAM_WSC20_S26_BML_bin_70_2	FRAM_WSC20_S26_BML_bin_70_2-read-35_8326_9135_+	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	0
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-5_2_415_+	  Peptidase family M23	MER0069741 - Mername-AA292 peptidase	4.006261276	10.58295691	0	6.545036124
FRAM_WSC20_S26_BML_bin_85_1	FRAM_WSC20_S26_BML_bin_85_1-read-5_10336_11799_-	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	3.667962716	13.74934719	0.850153603	18.58366523
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-3_15479_16318_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	1.637445586
FRAM_WSC20_S26_BML_bin_9_1	FRAM_WSC20_S26_BML_bin_9_1-read-14_10556_11938_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0	1.349918519	1.452034177
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-1_187811_189181_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0.314333979	1.815645331	1.143703788
FRAM_WSC20_S26_SRF_bin_100_1	FRAM_WSC20_S26_SRF_bin_100_1-read-7_39154_40683_-	  Carboxypeptidase Taq (M32) metallopeptidase	MER0001186 - carboxypeptidase Taq	0	1.795632853	0	5.348988913
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-3_15400_16824_-	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	0.437912124	1.411304418	0	3.29143799
FRAM_WSC20_S26_SRF_bin_38_1	FRAM_WSC20_S26_SRF_bin_38_1-read-6_1482_2244_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	4.189025528	0	2.704038582
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-4_68021_69325_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	11.73697183	1.430603304	4.416209566
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-16_26397_27911_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0.877992129	10.92787782	2.259220069	7.780622629
FRAM_WSC20_S26_SRF_bin_76_1	FRAM_WSC20_S26_SRF_bin_76_1-read-16_38015_38776_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	5.844054429	0	2.996396489
FRAM_WSC20_S26_SRF_bin_83_1	FRAM_WSC20_S26_SRF_bin_83_1-read-17_32661_34157_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0.023989751	0	2.214325213
FRAM_WSC20_S26_SRF_bin_83_1	FRAM_WSC20_S26_SRF_bin_83_1-read-22_8399_9886_-	  Carboxypeptidase Taq (M32) metallopeptidase	MER0001186 - carboxypeptidase Taq	0	0	0	0
FRAM_WSC20_S26_SRF_bin_86_1	FRAM_WSC20_S26_SRF_bin_86_1-read-9_5110_6606_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0002497 - PepB aminopeptidase	0	0	0	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-2_10410_11789_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0.052047329	0	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-2_100952_101791_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0.74084814	0
FRAM_WSC20_S8_BML_bin_37_1	FRAM_WSC20_S8_BML_bin_37_1-read-12_12221_14408_+	  Peptidase family M3	MER0006087 - TOP1 peptidase	0.810577743	0	0	0.012572708
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-1_83045_84397_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	2.295968097	0	1.260578952
FRAM_WSC20_S8_BML_bin_39_1	FRAM_WSC20_S8_BML_bin_39_1-read-2_195244_196050_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	0
FRAM_WSC20_S8_BML_bin_41_1	FRAM_WSC20_S8_BML_bin_41_1-read-21_2759_4184_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0.207286594	7.441928583	0.872808467	6.144210266
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-9_48884_50176_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	1.29152247	0	0
FRAM_WSC20_S8_BML_bin_71_1	FRAM_WSC20_S8_BML_bin_71_1-read-12_23382_25610_-	  Peptidase S46	MER0014366 - dipeptidyl-peptidase 7	0	0.136948221	0	0
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-8_139570_140868_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	7.340115818	0	0.042354251
FRAM_WSC20_S8_BML_bin_82_1	FRAM_WSC20_S8_BML_bin_82_1-read-23_15566_17074_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	6.318628527	1.443401942	1.321675761
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-5_62080_63603_+	  Trypsin-like peptidase domain	MER0004673 - Htra2 peptidase	0	0	0	0.974731388
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-7_181913_182686_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	0.088853636
FRAM_WSC20_S8_BML_bin_90_1	FRAM_WSC20_S8_BML_bin_90_1-read-8_7226_8086_+	  Peptidase family M48	MER0006293 - HtpX-2 peptidase	1.220660972	0	0	0.031950158
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-15_46288_47430_-	  Trypsin-like peptidase domain	MER0004673 - Htra2 peptidase	0	0	0.816682988	0
FRAM_WSC20_S8_BML_bin_92_1	FRAM_WSC20_S8_BML_bin_92_1-read-27_29833_31117_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0	0	0
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-7_9503_11771_+	  Aminopeptidase I zinc metalloprotease (M18)	MER0003374 - aspartyl aminopeptidase	0.072374194	3.371263091	0	3.091589638
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-40_38492_39865_+	  Metallopeptidase family M24	MER0001250 - Xaa-Pro dipeptidase	0	1.359139859	0	4.604868809
FRAM_WSC20_S8_BML_bin_93_1	FRAM_WSC20_S8_BML_bin_93_1-read-59_61340_62110_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	4.075690651	0	2.890059602
