MAG_name	Gene_name	Gene	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_46132_46734_+	RBP_L4	16.28553793	1.072019614	4.644122666	1.049268614
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_47038_47865_+	RBP_L2	18.44466825	5.963756455	14.28011631	1.162823677
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_47886_48161_+	RBP_S19	27.01251415	2.081893163	4.509510414	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_48170_48505_+	RBP_L22	8.79734177	0.374090178	7.408481395	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_48514_49194_+	RBP_S3	16.68695978	8.411261087	10.50894718	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_49206_49619_+	RBP_L16	0.039665953	0.043372774	3.006340276	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_49812_50075_+	RBP_S17	0.062203427	0	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_50178_50546_+	RBP_L14	0.089006529	0	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_50641_50955_+	RBP_L24	0	0	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_50969_51508_+	RBP_L5	0	0	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_51979_52371_+	RBP_S8	0	0	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_52381_52914_+	RBP_L6	3.198234611	0	0	0.051515142
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_52926_53273_+	RBP_L18	0	2.528333614	3.57650826	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-9_53996_54430_+	RBP_L15	7.436955893	0	6.437714868	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-1_32521_32961_+	RBP_L11	2.643857209	2.56518979	0	5.614099151
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_48352_49598_+	RBP_L3	3.489776847	1.857551227	0	3.783326561
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_49907_50731_+	RBP_L2	18.09373274	1.567097762	0	3.384451167
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_51436_52159_+	RBP_S3	9.004719255	0.446428057	0	3.913585416
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_52169_52588_+	RBP_L16	5.434802249	7.695569369	0.74084814	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_53068_53436_+	RBP_L14	18.20183522	9.975738071	0.843241785	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_53446_53757_+	RBP_L24	0.842138699	0.057552335	0.997295572	1.366637277
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_53760_54311_+	RBP_L5	12.34602794	1.691538195	4.509510414	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_55061_55603_+	RBP_L6	4.233956997	0	0	0.07599195
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-4_56697_57149_+	RBP_L15	4.603877459	6.857494117	0	0.303632294
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_50969_52209_+	RBP_L3	7.449975593	0.607708137	0.501460465	1.418679689
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_53359_53628_+	RBP_S19	1.520528207	0.798059046	0	0.356599261
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_54045_54740_+	RBP_S3	11.20734153	0.902976291	2.682381195	1.521695122
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_56039_56365_+	RBP_L24	0	0.439298557	0	0
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_56365_56934_+	RBP_L5	0	0.094506992	0.545888103	1.303061961
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_57226_57627_+	RBP_S8	3.390550957	2.099371743	0	0.034215281
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_57640_58191_+	RBP_L6	7.943107134	0.130118323	0	0.074752951
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_58207_58564_+	RBP_L18	0	0.401258738	0	0
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-4_59292_59744_+	RBP_L15	14.93541349	2.457599048	0	0.121452918
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_83915_84349_+	RBP_L11	0	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_100943_101578_+	RBP_L3	0	0	0.978478675	0.086506559
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_101597_102507_+	RBP_L4	0.540780614	0	0	0.015098291
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_102522_103349_+	RBP_L2	0.019832977	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_103388_103663_+	RBP_S19	2.617952913	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_103691_104029_+	RBP_L22	2.228313904	0.317811124	0	0.162295492
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_104047_104718_+	RBP_S3	5.962642755	0.160324362	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_104730_105143_+	RBP_L16	6.901875862	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_105336_105596_+	RBP_S17	0	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_105655_106023_+	RBP_L14	0	0	0	1.714658467
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_106051_106365_+	RBP_L24	0	0.114008435	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_106401_106940_+	RBP_L5	0	0.931068887	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_107291_107686_+	RBP_S8	0	0	1.571496054	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_107717_108244_+	RBP_L6	0	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_108254_108604_+	RBP_L18	0.374283866	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_109331_109777_+	RBP_L15	0	0	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_964_1599_+	RBP_L3	13.96877706	1.609293594	1.95695735	1.924770943
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_1611_2225_+	RBP_L4	3.711572267	0.437959232	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_2529_3350_+	RBP_L2	14.72359649	1.419904324	0.378535546	1.472505811
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_3387_3662_+	RBP_S19	1.546972176	2.472248131	1.127377604	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_3694_4026_+	RBP_L22	0	1.024535261	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_4050_4727_+	RBP_S3	4.141757364	3.178111244	1.376797427	0.162295492
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_4747_5160_+	RBP_L16	2.022963615	1.561419872	0	0.697694206
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_5357_5623_+	RBP_S17	6.457973733	2.08481717	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_5656_6024_+	RBP_L14	20.47150171	0.145986411	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_6039_6362_+	RBP_L24	4.916374536	0.332524602	0.960358699	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_6380_6919_+	RBP_L5	7.085661445	2.128157455	0	0.050942752
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_7256_7648_+	RBP_S8	4.053194274	0	1.583492207	0.139995348
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_7661_8194_+	RBP_L6	3.382748146	0.773399918	0.582689548	1.287878551
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_8207_8557_+	RBP_L18	14.12921595	0.102315262	3.545939813	0.58780098
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-4_9316_9750_+	RBP_L15	6.304424539	0	2.145904956	0.347816028
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_68366_68780_+	RBP_L11	2.41379273	0.086536523	6.747966186	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_86593_87420_+	RBP_L2	6.4457174	1.995147614	3.006340276	0.033223534
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_87431_87706_+	RBP_S19	13.80375172	2.016834001	0	1.295717811
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_87731_88066_+	RBP_L22	0	0.160324362	0	2.210551541
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_88100_88774_+	RBP_S3	0	0	3.687777406	0.040754201
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_88794_89207_+	RBP_L16	1.150312644	0	0.751585069	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_89414_89683_+	RBP_S17	1.459707079	0.332524602	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_89744_90112_+	RBP_L14	0	0.243310685	3.372967139	0.037275184
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_90121_90438_+	RBP_L24	0	0	2.935436025	0.04325328
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_90444_91010_+	RBP_L5	0	0	4.938987597	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_91344_91742_+	RBP_S8	0	3.330246394	1.559680294	0.137890155
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_91770_92303_+	RBP_L6	0	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_92378_92728_+	RBP_L18	0.046785483	0	1.772969907	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_93483_93917_+	RBP_L15	0	0.619183742	2.861206608	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_7629_8453_+	RBP_L2	0.557342703	5.702494635	3.017272423	0.350115638
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_8460_8738_+	RBP_S19	4.944169138	0	0	1.035288177
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_8742_9155_+	RBP_L22	5.116907966	0	3.006340276	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_9158_9886_+	RBP_S3	12.29938372	0	0.853652177	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_9909_10340_+	RBP_L16	6.994429753	0	2.881076098	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_10564_10821_+	RBP_S17	33.03435933	0	2.41206371	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_10823_11191_+	RBP_L14	6.497476631	0	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_11204_11506_+	RBP_L24	8.942512426	0	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_11515_12066_+	RBP_L5	0.237995719	0	2.254755207	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_12501_12899_+	RBP_S8	0.987771707	0	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_12910_13455_+	RBP_L6	7.037873416	0	1.709649553	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_13468_13818_+	RBP_L18	3.649267697	0	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-20_14555_15004_+	RBP_L15	1.751648495	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_51312_51758_-	RBP_L15	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_52677_53039_-	RBP_L18	0.180955423	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_53063_53599_-	RBP_L6	0	7.891421848	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_53615_54007_-	RBP_S8	0.125356524	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_54406_54975_-	RBP_L5	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_55105_55377_-	RBP_L24	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_55379_55744_-	RBP_L14	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_55775_56128_-	RBP_S17	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_56364_56783_-	RBP_L16	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_56821_57462_-	RBP_S3	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_57469_57810_-	RBP_L22	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_57912_58187_-	RBP_S19	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_58206_59078_-	RBP_L2	0.056431975	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_60041_60688_-	RBP_L3	1.596554617	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_74859_75284_-	RBP_L11	2.659853568	0	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-2_40565_41002_+	RBP_L11	2.624473344	2.500767215	0	1.318928773
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_197161_197613_-	RBP_L15	7.250200722	4.994475484	0	0.971623341
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_198321_198677_-	RBP_L18	15.86971456	1.458637331	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_198688_199640_-	RBP_L6	8.04715222	6.02940727	2.612014427	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_199925_200476_-	RBP_L5	6.098640309	0	1.127377604	0.174423552
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_200479_200790_-	RBP_L24	7.895050306	6.791175533	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_200793_201161_-	RBP_L14	10.01323453	2.092471888	0.843241785	2.609262885
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_201634_202053_-	RBP_L16	3.518936708	0.726803774	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_202071_203193_-	RBP_S3	11.50835401	3.054014914	0.55415177	0.587905664
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_203205_203483_-	RBP_S19	0	0.386157603	4.461021055	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_203484_204308_-	RBP_L2	3.881493823	1.828280723	3.394431476	0.466820851
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_204613_205856_-	RBP_L4	8.408863226	0.144343477	3.001506932	0.066340239
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_42731_43483_+	RBP_L3	0	0	1.652888279	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_43487_44417_+	RBP_L4	0	0	5.347475293	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_44428_45264_+	RBP_L2	0	0.0429064	6.319779828	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_45936_46631_+	RBP_S3	0	0	4.470635325	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_46653_47084_+	RBP_L16	0	0	2.881076098	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_47305_47568_+	RBP_S17	0	0	1.17862204	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_50300_50653_+	RBP_L18	0	0	5.273834214	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_51704_52237_+	RBP_L15	0	0	2.91344774	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-9_116353_116784_+	RBP_L11	0	0	2.881076098	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_110363_110794_-	RBP_L15	0	0	11.52430439	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_111558_111914_-	RBP_L18	0	0	18.30330698	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_111926_112459_-	RBP_L6	0	0	20.97682373	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_112472_112867_-	RBP_S8	0	0	16.50070856	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_113210_113752_-	RBP_L5	0	0	18.33701472	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_113779_114087_-	RBP_L24	0	0	16.11164886	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_114099_114467_-	RBP_L14	0	0	35.41615496	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_114736_115005_-	RBP_S17	0	0	4.609721757	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_115209_115625_-	RBP_L16	0	0	10.44649175	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_115628_116416_-	RBP_S3	0	0	13.01413842	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_116426_116755_-	RBP_L22	0	0	15.08636211	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_116765_117040_-	RBP_S19	0	0	15.78328645	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_117062_117892_-	RBP_L2	0	0.021608097	21.34284532	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_118206_118826_-	RBP_L4	0	0	14.02958796	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_118838_119503_-	RBP_L3	0	0	19.62246424	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_151921_152475_-	RBP_L11	0	0	21.86503158	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_448208_448642_-	RBP_L15	0.037751045	6.398232004	876.2445236	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_449350_449700_-	RBP_L18	0	12.38014673	576.2152196	0.039186732
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_449710_450243_-	RBP_L6	0	0.538017334	787.2135793	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_450257_450649_-	RBP_S8	0	0.639665647	673.7759339	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_450987_451526_-	RBP_L5	0	0	838.3931445	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_451543_451857_-	RBP_L24	0	2.907215095	994.712102	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_451868_452236_-	RBP_L14	0	0.048662137	1269.922128	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1013471_1014106_+	RBP_L3	0	0.705830524	1669.773859	0.064879919
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1014124_1014729_+	RBP_L4	0	5.303932024	1575.805998	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1015046_1015870_+	RBP_L2	0.039810193	0	1148.826475	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1015886_1016164_+	RBP_S19	0	11.77780688	881.0516584	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1016179_1016511_+	RBP_L22	0	3.289297418	754.9976715	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1016523_1017224_+	RBP_S3	0	0.92083736	1013.252302	0.019593366
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1017237_1017841_+	RBP_L16	2.497184837	0.296798819	1609.783412	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1017841_1018098_+	RBP_S17	0	0	1134.875976	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_333576_334340_+	RBP_L3	0	0	3.660661395	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_334347_335277_+	RBP_L4	0	0	0	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_335308_336144_+	RBP_L2	0	0	1.487007018	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_336148_336423_+	RBP_S19	0	0	0	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_336423_336800_+	RBP_L22	0	0	0.8231646	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_336804_337502_+	RBP_S3	0	0	0.445144805	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_338510_338878_+	RBP_L14	0	0	0	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_340142_340531_+	RBP_S8	0	0	0.797836458	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_340359_341066_+	RBP_L6	0	0	0.878972369	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_341070_341420_+	RBP_L18	0	0	0	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_342496_342996_+	RBP_L15	0	0	1.242140593	0
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-2_10385_11464_+	RBP_L3	0	6.650492047	0.28810761	4.559376264
